Match-Up,Minute,Player,Squad,xG,Distance,Body Part,Player.1,Event,input_dir,crop_dir,output_dir,dist,angle,player_dist,ball
"Everton vs. Norwich City Match Report – Saturday November 23, 2019",90+2,Dennis Srbeny,Norwich City,0.44,7.0,Left Foot,Max Aarons,Pass (Live),./image/train/216.png,./inference/cropped/train/216_match_cropped.png,./inference/output/train/216_match_mapped.png,856.3649922784093,59.78209071467681,[     138.09       213.6      192.32      337.01      86.833       99.73      107.71      16.643      65.856      35.468      65.069],"[740, 431]"
"Brighton & Hove Albion vs. Leicester City Match Report – Saturday November 23, 2019",64,Ayoze Pérez,Leicester City,0.67,7.0,Right Foot,Jamie Vardy,Pass (Live),./image/train/217.png,,Failed,,,,
"Manchester City vs. Chelsea Match Report – Saturday November 23, 2019",21,N'Golo Kanté,Chelsea,0.32,14.0,Left Foot,Mateo Kovačić,Pass (Live),./image/train/218.png,./inference/cropped/train/218_match_cropped.png,./inference/output/train/218_match_mapped.png,117.88977903109328,55.36632260345049,[     577.56      628.24      322.26      504.31      13.153      136.31      142.34      98.082      649.76],"[97, 67]"
"Sheffield United vs. Manchester United Match Report – Sunday November 24, 2019",52,Lys Mousset,Sheffield Utd,0.05,27.0,Right Foot,John Fleck,Pass (Live),./image/train/219.png,./inference/cropped/train/219_match_cropped.png,./inference/output/train/219_match_mapped.png,313.06548835666956,71.56505117707799,[      480.8       279.9      189.71      54.562      173.93      124.68      626.25      136.49      120.33      383.65      366.74],"[297, 99]"
"Sheffield United vs. Manchester United Match Report – Sunday November 24, 2019",72,Brandon Williams,Manchester Utd,0.06,14.0,Right Foot,Anthony Martial,Pass (Live),./image/train/220.png,./inference/cropped/train/220_match_cropped.png,./inference/output/train/220_match_mapped.png,1684.3331024473753,84.65158366600885,[     211.12       337.2      253.51      232.08      400.03      84.481      436.18      376.13      466.54      6.0828      251.32      228.02      196.02      141.48],"[1677, -157]"
"Sheffield United vs. Manchester United Match Report – Sunday November 24, 2019",77,Mason Greenwood,Manchester Utd,0.53,6.0,Left Foot,Marcus Rashford,Pass (Live),./image/train/221.png,./inference/cropped/train/221_match_cropped.png,./inference/output/train/221_match_mapped.png,1778.112482381247,89.3555302234529,[     423.56      473.84      289.29      598.03      513.26      407.27      251.38      32.249      124.81      70.178      53.141      333.16      87.281      27.295      134.74],"[1778, -20]"
"Sheffield United vs. Manchester United Match Report – Sunday November 24, 2019",79,Marcus Rashford,Manchester Utd,0.39,12.0,Left Foot,Daniel James,Pass (Live),./image/train/222.png,./inference/cropped/train/222_match_cropped.png,./inference/output/train/222_match_mapped.png,1733.30580106339,86.46078096264186,[     351.77      160.11      98.326      69.426      48.795      180.77      138.68         142       25.71      123.17],"[1730, -107]"
"Sheffield United vs. Manchester United Match Report – Sunday November 24, 2019",90,Oliver McBurnie,Sheffield Utd,0.12,10.0,Right Foot,Callum Robinson,Pass (Live),./image/train/223.png,./inference/cropped/train/223_match_cropped.png,./inference/output/train/223_match_mapped.png,155.7080601638849,14.125489158231442,[     475.82      590.99      487.45      325.79      226.55       208.4      312.14       381.5      279.46          73      116.25      53.814      277.25      16.125       43.29      236.58],"[38, -151]"
"Aston Villa vs. Newcastle United Match Report – Monday November 25, 2019",32,Conor Hourihane,Aston Villa,0.11,20.0,Left Foot,Jack Grealish,Pass (Live),./image/train/224.png,./inference/cropped/train/224_match_cropped.png,./inference/output/train/224_match_mapped.png,1614.5438984431485,81.30779871180252,[     363.45      124.17      251.41      250.25      451.74      144.62      54.406      43.278      367.79      189.01      197.45          15      348.81      182.85      147.41      385.74],"[1596, -244]"
"Newcastle United vs. Manchester City Match Report – Saturday November 30, 2019",22,Raheem Sterling,Manchester City,0.33,14.0,Right Foot,David Silva,Pass (Live),./image/train/225.png,./inference/cropped/train/225_match_cropped.png,./inference/output/train/225_match_mapped.png,1630.7719031182748,87.32883732576816,[      244.4      137.54      206.89      132.77      85.212      115.52      309.87      83.726      52.355      219.49      219.43      116.11      90.272      116.73      149.28],"[1629, -76]"
"Newcastle United vs. Manchester City Match Report – Saturday November 30, 2019",25,Jetro Willems,Newcastle Utd,0.07,16.0,Right Foot,Miguel Almirón,Pass (Live),./image/train/226.png,./inference/cropped/train/226_match_cropped.png,./inference/output/train/226_match_mapped.png,213.43383049554257,54.150256778014885,[      170.7      192.34      140.66      380.82      216.42      155.28      343.43      82.201      216.93      204.48      92.049       51.01          20      84.054      375.48],"[173, 125]"
"Newcastle United vs. Manchester City Match Report – Saturday November 30, 2019",82,Kevin De Bruyne,Manchester City,0.03,25.0,Right Foot,Phil Foden,Pass (Live),./image/train/227.png,./inference/cropped/train/227_match_cropped.png,./inference/output/train/227_match_mapped.png,371.24789561693143,62.39959563637706,[     167.72       397.9        88.6         265      55.227      330.63        58.6      122.26      328.88      156.44      379.79      280.96      273.88      227.77       103.6      307.19       186.2],"[329, 172]"
"Tottenham Hotspur vs. Bournemouth Match Report – Saturday November 30, 2019",21,Dele Alli,Tottenham,0.3,16.0,Right Foot,Son Heung-min,Pass (Live),./image/train/228.png,./inference/cropped/train/228_match_cropped.png,./inference/output/train/228_match_mapped.png,214.7091055358389,80.888642955216,[     87.464      442.23       41.11      230.21      372.51      383.31      645.63      83.385      43.278      40.497],"[212, -34]"
"Tottenham Hotspur vs. Bournemouth Match Report – Saturday November 30, 2019",69,Moussa Sissoko,Tottenham,0.45,5.0,Right Foot,Son Heung-min,Pass (Live),./image/train/229.png,./inference/cropped/train/229_match_cropped.png,./inference/output/train/229_match_mapped.png,1897.1647266381483,89.24495963562136,[     336.63       175.6      414.48      226.36      322.57      267.91       196.6      364.05      91.395      99.905      372.79],"[1897, -25]"
"Burnley vs. Crystal Palace Match Report – Saturday November 30, 2019",45+1,Wilfried Zaha,Crystal Palace,0.06,12.0,Left Foot,Scott Dann,Pass (Live),./image/train/230.png,./inference/cropped/train/230_match_cropped.png,./inference/output/train/230_match_mapped.png,187.8430195668713,27.247111570250645,[      353.9      150.81      263.03      289.84      68.029      307.38      211.45      192.26      141.01      404.45      343.43      200.06      178.26      46.669      89.493      21.024      37.643      43.863      95.336],"[86, 167]"
"Chelsea vs. West Ham United Match Report – Saturday November 30, 2019",48,Aaron Cresswell,West Ham,0.06,14.0,Right Foot,Pablo Fornals,Pass (Live),./image/train/231.png,./inference/cropped/train/231_match_cropped.png,./inference/output/train/231_match_mapped.png,236.03813251252433,34.29599325072203,[     92.962      213.06       174.8      187.54      294.68      337.03      86.452       10.63      252.81      101.51      294.81         178      39.051      292.83       215.8],"[133, 195]"
"Southampton vs. Watford Match Report – Saturday November 30, 2019",78,Danny Ings,Southampton,0.88,1.0,Right Foot,Moussa Djenepo,Pass (Live),./image/train/232.png,./inference/cropped/train/232_match_cropped.png,./inference/output/train/232_match_mapped.png,2036.647490362532,84.42097305871141,[     572.73      565.67      309.34      425.38      715.77      219.32      249.83      346.13      286.25      397.82       310.1],"[2027, -198]"
"Norwich City vs. Arsenal Match Report – Sunday December 1, 2019",21,Teemu Pukki,Norwich City,0.04,21.0,Right Foot,Kenny McLean,Pass (Live),./image/train/233.png,./inference/cropped/train/233_match_cropped.png,./inference/output/train/233_match_mapped.png,1583.5595978680435,86.74189700599685,[     196.24      388.72      113.44      236.54      260.27      60.745      29.155      113.65      29.155],"[1581, -90]"
"Norwich City vs. Arsenal Match Report – Sunday December 1, 2019",45+2,Todd Cantwell,Norwich City,0.06,15.0,Right Foot,Onel Hernández,Pass (Live),./image/train/234.png,./inference/cropped/train/234_match_cropped.png,./inference/output/train/234_match_mapped.png,1763.5929235512372,69.69491690309277,[     625.99      577.52      743.15      592.05      310.72      632.34      353.58      664.99      471.15      583.74      454.86      394.24],"[1654, -612]"
"Wolverhampton Wanderers vs. Sheffield United Match Report – Sunday December 1, 2019",2,Lys Mousset,Sheffield Utd,0.26,11.0,Left Foot,George Baldock,Pass (Live),./image/train/235.png,./inference/cropped/train/235_match_cropped.png,./inference/output/train/235_match_mapped.png,348.85527085024813,9.570325434511219,[     281.14      98.005      183.46      316.16      319.45      514.16      255.16      365.55      289.14      149.35      158.34      239.75],"[58, -344]"
"Wolverhampton Wanderers vs. Sheffield United Match Report – Sunday December 1, 2019",64,Matt Doherty,Wolves,0.3,4.0,Head,Raúl Jiménez,Pass (Live),./image/train/236.png,./inference/cropped/train/236_match_cropped.png,./inference/output/train/236_match_mapped.png,180.9447429465692,-14.727445880633356,[     351.87      296.74      320.39      188.83      216.47      86.313      183.04],"[-46, -175]"
"Leicester City vs. Everton Match Report – Sunday December 1, 2019",23,Richarlison,Everton,0.27,10.0,Head,Djibril Sidibé,Pass (Live),./image/train/237.png,./inference/cropped/train/237_match_cropped.png,./inference/output/train/237_match_mapped.png,486.46685395821163,-49.33483048790902,[     1021.8      801.64      836.88      615.08      524.49      390.42      460.07      444.16      589.94      583.06      462.75       487.6],"[-369, -317]"
"Leicester City vs. Everton Match Report – Sunday December 1, 2019",90+4,Kelechi Iheanacho,Leicester City,0.36,17.0,Left Foot,Ricardo Pereira,Pass (Live),./image/train/238.png,./inference/cropped/train/238_match_cropped.png,./inference/output/train/238_match_mapped.png,244.46267608778237,80.34502290434382,[     497.81      195.24       48.01       211.3       118.7      307.92      240.13      16.279      33.838         214],"[241, -41]"
"Manchester United vs. Aston Villa Match Report – Sunday December 1, 2019",11,Jack Grealish,Aston Villa,0.04,16.0,Right Foot,Anwar El Ghazi,Pass (Live),./image/train/239.png,./inference/cropped/train/239_match_cropped.png,./inference/output/train/239_match_mapped.png,285.04736448527285,30.343248884239582,[     411.89      108.67         254      172.88      336.88      327.06      188.18      347.82      164.12      318.03      53.263      349.66      12.166],"[144, 246]"
"Manchester United vs. Aston Villa Match Report – Sunday December 1, 2019",64,Victor Lindelöf,Manchester Utd,0.11,3.0,Head,Andreas Pereira,Pass (Live),./image/train/240.png,./inference/cropped/train/240_match_cropped.png,./inference/output/train/240_match_mapped.png,1175.8320458296755,67.97237651411548,[     216.98      151.32       278.1      180.31      143.13      248.24      194.62      223.45      74.216       130.6      110.14      244.02       250.2      292.07      92.439],"[1090, 441]"
"Manchester United vs. Aston Villa Match Report – Sunday December 1, 2019",66,Tyrone Mings,Aston Villa,0.1,10.0,Left Foot,Matt Targett,Pass (Live),./image/train/241.png,./inference/cropped/train/241_match_cropped.png,./inference/output/train/241_match_mapped.png,1755.6722359256012,85.81905310102786,[     360.28      419.04       91.22      385.25      105.65       50.99         128      255.04          61      341.98      240.52       118.9      204.02      209.42      160.31         167],"[1751, 128]"
"Crystal Palace vs. Bournemouth Match Report – Tuesday December 3, 2019",76.0,Jeffrey Schlupp,Crystal Palace,0.06,13.0,Left Foot,James McArthur,Pass (Live),./image/train/242.png,./inference/cropped/train/242_match_cropped.png,./inference/output/train/242_match_mapped.png,235.46761985462035,22.208076171231692,[     560.99      381.94       166.4      279.87      187.11      132.61      154.38      225.89      142.28      131.65      85.884],"[89, 218]"
"Burnley vs. Manchester City Match Report – Tuesday December 3, 2019",24.0,Gabriel Jesus,Manchester City,0.04,17.0,Right Foot,David Silva,Pass (Live),./image/train/243.png,./inference/cropped/train/243_match_cropped.png,./inference/output/train/243_match_mapped.png,335.00597009605667,-67.7221953433181,[     544.03      572.48      520.87      347.09       731.7      598.16      634.28      964.43      589.35      662.07       635.5      576.85      626.23],"[-310, -127]"
"Burnley vs. Manchester City Match Report – Tuesday December 3, 2019",50.0,Gabriel Jesus,Manchester City,0.54,6.0,Right Foot,Bernardo Silva,Pass (Live),./image/train/244.png,./inference/cropped/train/244_match_cropped.png,./inference/output/train/244_match_mapped.png,1396.961345206087,86.96350003339668,[     378.06      131.75      359.25      347.09      185.78      349.59      68.411      478.24      304.01      246.91      231.22      145.99      282.53      276.52      412.08      408.92],"[1395, 74]"
